-0.0000,0.0000,-0.0000.1,-0.0000.2,0.0000.1,-0.0000.3,-43.8520,-28.7582,-55.5674,-42.6073,65.3795,19.5901
0.9511,1.1544,-0.3424,-1.243,0.7327,0.6291,-39.0157,-1.2823,-100.0976,-38.2778,-30.5792,18.0649
0.957,1.2256,-0.4911,-1.2519,0.7318,0.6316,-39.0143,-1.2938,-100.0925,-38.2809,-30.5762,18.0676
0.9965,1.2632,-0.4769,-1.2095,0.7139,0.6158,-39.013,-1.3052,-100.0874,-38.284,-30.5733,18.0702
1.0505,1.0037,-0.4188,-1.2127,0.746,0.6261,-39.0117,-1.3165,-100.0824,-38.287,-30.5704,18.0728
0.9431,1.3565,-0.5513,-1.276,0.7349,0.6174,-39.0104,-1.3276,-100.0775,-38.29,-30.5676,18.0754
0.9394,1.1687,-0.5453,-1.2376,0.7344,0.6197,-39.0091,-1.3386,-100.0726,-38.2929,-30.5648,18.078
0.9777,1.281,-0.3374,-1.2352,0.7375,0.6058,-39.0078,-1.3495,-100.0678,-38.2958,-30.562,18.0805
1.0211,1.1024,-0.4627,-1.2427,0.7179,0.6208,-39.0066,-1.3602,-100.063,-38.2987,-30.5592,18.083
0.8988,1.322,-0.538,-1.2618,0.7218,0.599,-39.0054,-1.3708,-100.0583,-38.3015,-30.5565,18.0854
0.9871,1.2691,-0.4515,-1.2612,0.7233,0.6121,-39.0042,-1.3812,-100.0537,-38.3043,-30.5538,18.0878
0.9575,1.1283,-0.4738,-1.2146,0.7359,0.6263,-39.003,-1.3915,-100.0491,-38.3071,-30.5512,18.0902
0.9349,1.454,-0.6005,-1.1981,0.7417,0.6024,-39.0018,-1.4017,-100.0446,-38.3098,-30.5486,18.0926
0.8353,1.2016,-0.4565,-1.2788,0.7238,0.6149,-39.0006,-1.4117,-100.0401,-38.3125,-30.546,18.0949
0.8669,1.0579,-0.3813,-1.2306,0.7139,0.6011,-38.9995,-1.4216,-100.0357,-38.3151,-30.5435,18.0972
0.9302,1.3903,-0.5431,-1.2909,0.7316,0.635,-38.9983,-1.4313,-100.0313,-38.3178,-30.541,18.0995
0.9129,1.3154,-0.4619,-1.2557,0.7293,0.632,-38.9972,-1.4409,-100.027,-38.3203,-30.5385,18.1017
0.9313,1.2494,-0.5502,-1.2422,0.7113,0.6291,-38.9961,-1.4504,-100.0228,-38.3229,-30.536,18.1039
0.9726,1.202,-0.428,-1.2456,0.7351,0.6486,-38.995,-1.4598,-100.0186,-38.3254,-30.5336,18.1061
0.9156,1.4888,-0.5027,-1.1897,0.7532,0.6338,-38.994,-1.469,-100.0145,-38.3279,-30.5313,18.1083
0.9468,1.4014,-0.5389,-1.2457,0.7286,0.6094,-38.9929,-1.478,-100.0105,-38.3303,-30.5289,18.1104
0.9529,1.32,-0.5036,-1.2046,0.7297,0.587,-38.9919,-1.4869,-100.0065,-38.3327,-30.5266,18.1125
0.9443,1.3768,-0.5152,-1.1987,0.7311,0.5867,-38.9909,-1.4957,-100.0025,-38.3351,-30.5244,18.1145
0.8456,1.3442,-0.4628,-1.2651,0.7095,0.6053,-38.9899,-1.5044,-99.9987,-38.3374,-30.5221,18.1166
0.9133,1.324,-0.4927,-1.2176,0.7064,0.6101,-38.9889,-1.5129,-99.9949,-38.3397,-30.52,18.1185
0.9789,1.4304,-0.5522,-1.2121,0.7131,0.631,-38.9879,-1.5212,-99.9911,-38.3419,-30.5178,18.1205
0.9606,1.3096,-0.4601,-1.2112,0.6883,0.6064,-38.9869,-1.5295,-99.9874,-38.3442,-30.5157,18.1224
0.985,1.5222,-0.5977,-1.217,0.7132,0.6125,-38.986,-1.5375,-99.9838,-38.3464,-30.5136,18.1243
1.0368,1.4082,-0.6037,-1.2202,0.7281,0.6317,-38.9851,-1.5455,-99.9802,-38.3485,-30.5115,18.1262
0.8489,1.316,-0.3943,-1.2363,0.7058,0.6054,-38.9842,-1.5533,-99.9767,-38.3506,-30.5095,18.128
1.0333,1.4437,-0.5561,-1.2204,0.7297,0.6111,-38.9833,-1.561,-99.9733,-38.3527,-30.5075,18.1298
1.0202,1.5936,-0.6342,-1.2344,0.7378,0.632,-38.9824,-1.5685,-99.9699,-38.3547,-30.5056,18.1316
0.9391,1.4517,-0.448,-1.1707,0.7187,0.6057,-38.9816,-1.5759,-99.9665,-38.3567,-30.5037,18.1333
0.9765,1.481,-0.4474,-1.1601,0.6863,0.6133,-38.9807,-1.5831,-99.9633,-38.3587,-30.5018,18.135
0.9957,1.4155,-0.4882,-1.1668,0.7094,0.6213,-38.9799,-1.5902,-99.9601,-38.3606,-30.4999,18.1367
0.8812,1.5782,-0.6406,-1.2269,0.7236,0.6355,-38.9791,-1.5972,-99.9569,-38.3625,-30.4981,18.1384
0.9675,1.3861,-0.49,-1.1844,0.6946,0.6171,-38.9783,-1.604,-99.9538,-38.3643,-30.4964,18.14
0.9506,1.7271,-0.6137,-1.1653,0.7264,0.5874,-38.9775,-1.6107,-99.9508,-38.3661,-30.4946,18.1415
0.8817,1.2934,-0.4492,-1.234,0.7028,0.59,-38.9768,-1.6173,-99.9479,-38.3679,-30.4929,18.1431
0.9453,1.4239,-0.448,-1.1861,0.7045,0.5965,-38.976,-1.6237,-99.945,-38.3696,-30.4913,18.1446
0.895,1.7211,-0.6021,-1.1768,0.7082,0.6181,-38.9753,-1.63,-99.9422,-38.3713,-30.4897,18.1461
0.8435,1.3647,-0.4161,-1.1765,0.7035,0.6285,-38.9746,-1.6361,-99.9394,-38.373,-30.4881,18.1475
0.9152,1.4923,-0.5717,-1.177,0.717,0.6088,-38.9739,-1.6421,-99.9367,-38.3746,-30.4865,18.1489
0.8508,1.4475,-0.492,-1.1881,0.7102,0.6134,-38.9732,-1.648,-99.934,-38.3762,-30.485,18.1503
0.9417,1.4008,-0.5431,-1.178,0.6989,0.585,-38.9726,-1.6537,-99.9314,-38.3777,-30.4835,18.1517
0.9487,1.4443,-0.4307,-1.188,0.6914,0.6301,-38.9719,-1.6593,-99.9289,-38.3792,-30.4821,18.153
0.8558,1.4584,-0.5008,-1.1848,0.7191,0.6103,-38.9713,-1.6648,-99.9265,-38.3807,-30.4806,18.1543
0.8741,1.5397,-0.5853,-1.1996,0.7055,0.6249,-38.9707,-1.6701,-99.924,-38.3822,-30.4793,18.1555
0.9582,1.4264,-0.4487,-1.2113,0.7086,0.6082,-38.9701,-1.6753,-99.9217,-38.3836,-30.4779,18.1568
1.0144,1.3199,-0.4386,-1.2036,0.7111,0.6109,-38.9695,-1.6803,-99.9194,-38.3849,-30.4766,18.158
0.9277,1.3823,-0.4591,-1.2148,0.6789,0.5906,-38.9689,-1.6853,-99.9172,-38.3862,-30.4754,18.1591
0.9339,1.4857,-0.4936,-1.2195,0.6833,0.5973,-38.9684,-1.6901,-99.915,-38.3875,-30.4741,18.1603
1.0449,1.3128,-0.4541,-1.1752,0.693,0.579,-38.9678,-1.6947,-99.9129,-38.3888,-30.4729,18.1614
0.8966,1.3661,-0.4245,-1.1722,0.7003,0.6197,-38.9673,-1.6993,-99.9109,-38.39,-30.4717,18.1624
1.0307,1.3276,-0.5022,-1.1758,0.6751,0.6092,-38.9668,-1.7037,-99.9089,-38.3912,-30.4706,18.1635
0.9414,1.3443,-0.3821,-1.1983,0.709,0.624,-38.9663,-1.708,-99.9069,-38.3924,-30.4695,18.1645
0.9532,1.2011,-0.3252,-1.1533,0.7203,0.6036,-38.9658,-1.7121,-99.9051,-38.3935,-30.4684,18.1654
0.9657,1.3728,-0.4741,-1.2192,0.7008,0.5898,-38.9653,-1.7162,-99.9032,-38.3946,-30.4674,18.1664
0.9932,1.2756,-0.4298,-1.2464,0.7141,0.5911,-38.9649,-1.7201,-99.9015,-38.3956,-30.4664,18.1673
0.9706,1.1426,-0.3065,-1.2105,0.7155,0.5885,-38.9645,-1.7239,-99.8997,-38.3966,-30.4654,18.1682
1.0401,1.225,-0.4357,-1.1515,0.7006,0.5936,-38.964,-1.7276,-99.8981,-38.3976,-30.4645,18.1691
0.9954,1.0676,-0.2953,-1.1678,0.7081,0.6164,-38.9636,-1.7311,-99.8965,-38.3986,-30.4636,18.1699
1.0711,1.2357,-0.4198,-1.1896,0.7194,0.6048,-38.9632,-1.7346,-99.8949,-38.3995,-30.4627,18.1707
1.0571,0.9428,-0.2494,-1.222,0.6779,0.5896,-38.9628,-1.7379,-99.8934,-38.4004,-30.4619,18.1715
0.9904,1.3605,-0.3886,-1.1844,0.6748,0.5755,-38.9625,-1.7411,-99.892,-38.4012,-30.4611,18.1722
0.9513,1.0562,-0.2657,-1.1436,0.6919,0.5828,-38.9621,-1.7443,-99.8906,-38.4021,-30.4603,18.173
1.0461,0.9142,-0.2292,-1.1687,0.7118,0.6178,-38.9618,-1.7473,-99.8892,-38.4029,-30.4595,18.1737
0.9987,1.111,-0.3882,-1.1955,0.6949,0.6096,-38.9614,-1.7502,-99.8879,-38.4036,-30.4588,18.1743
0.9923,0.8407,-0.2335,-1.2397,0.7132,0.5897,-38.9611,-1.7529,-99.8866,-38.4044,-30.4581,18.175
1.0657,0.9516,-0.2205,-1.224,0.702,0.6162,-38.9608,-1.7556,-99.8854,-38.4051,-30.4574,18.1756
0.9977,0.8858,-0.2572,-1.2424,0.7145,0.5837,-38.9605,-1.7582,-99.8843,-38.4058,-30.4568,18.1762
1.0176,0.9346,-0.1911,-1.2176,0.709,0.6004,-38.9602,-1.7607,-99.8832,-38.4064,-30.4562,18.1768
1.0915,0.8124,-0.1973,-1.2067,0.6941,0.583,-38.96,-1.7631,-99.8821,-38.4071,-30.4556,18.1773
1.0122,0.8457,-0.254,-1.234,0.7133,0.6158,-38.9597,-1.7654,-99.881,-38.4077,-30.455,18.1779
1.0759,0.6785,-0.0535,-1.2229,0.707,0.6164,-38.9594,-1.7676,-99.8801,-38.4083,-30.4544,18.1784
1.0825,0.8888,-0.1253,-1.2119,0.706,0.5818,-38.9592,-1.7697,-99.8791,-38.4088,-30.4539,18.1789
1.0086,0.6739,-0.2807,-1.1834,0.6884,0.5979,-38.959,-1.7718,-99.8782,-38.4093,-30.4534,18.1793
1.0586,0.6547,-0.0428,-1.1639,0.7126,0.5989,-38.9588,-1.7737,-99.8773,-38.4099,-30.453,18.1798
1.0861,0.6668,-0.0658,-1.1551,0.6809,0.6016,-38.9585,-1.7756,-99.8765,-38.4103,-30.4525,18.1802
1.0848,0.6479,-0.1229,-1.2101,0.7025,0.5943,-38.9583,-1.7773,-99.8757,-38.4108,-30.4521,18.1806
1.0707,0.6364,-0.1316,-1.2012,0.674,0.6006,-38.9582,-1.779,-99.875,-38.4113,-30.4517,18.181
1.1317,0.3617,0.0994,-1.198,0.692,0.598,-38.958,-1.7806,-99.8742,-38.4117,-30.4513,18.1813
1.0651,0.5033,0.0119,-1.2613,0.7021,0.5992,-38.9578,-1.7822,-99.8736,-38.4121,-30.4509,18.1817
1.0975,0.5531,-0.084,-1.2036,0.695,0.6033,-38.9576,-1.7836,-99.8729,-38.4125,-30.4506,18.182
1.0716,0.2524,0.1232,-1.1934,0.702,0.6046,-38.9575,-1.785,-99.8723,-38.4128,-30.4502,18.1823
1.1864,0.4915,-0.0967,-1.2603,0.6945,0.5821,-38.9573,-1.7863,-99.8717,-38.4132,-30.4499,18.1826
1.0708,0.1825,0.0716,-1.2065,0.7074,0.5801,-38.9572,-1.7876,-99.8711,-38.4135,-30.4496,18.1829
1.0595,0.1713,0.0727,-1.2085,0.6751,0.6161,-38.9571,-1.7888,-99.8706,-38.4138,-30.4493,18.1832
1.1393,0.4794,-0.0195,-1.2227,0.7063,0.5982,-38.9569,-1.7899,-99.8701,-38.4141,-30.4491,18.1834
1.0448,0.1627,0.0946,-1.1661,0.688,0.6103,-38.9568,-1.791,-99.8696,-38.4144,-30.4488,18.1836
1.1727,0.0557,0.1692,-1.166,0.7211,0.6107,-38.9567,-1.792,-99.8692,-38.4146,-30.4486,18.1839
1.1656,0.2055,0.1725,-1.1951,0.6755,0.5985,-38.9566,-1.793,-99.8688,-38.4149,-30.4484,18.1841
1.1703,0.0633,0.0642,-1.1447,0.7046,0.5705,-38.9565,-1.7939,-99.8684,-38.4151,-30.4482,18.1843
1.0334,0.0496,0.1284,-1.2192,0.6871,0.5773,-38.9564,-1.7947,-99.868,-38.4153,-30.448,18.1845
1.1293,-0.0227,0.2149,-1.1991,0.6695,0.5901,-38.9563,-1.7955,-99.8677,-38.4156,-30.4478,18.1846
1.0368,-0.0198,0.2488,-1.2017,0.6686,0.6152,-38.9563,-1.7963,-99.8673,-38.4157,-30.4476,18.1848
1.1078,-0.0507,0.1655,-1.1835,0.6954,0.5988,-38.9562,-1.797,-99.867,-38.4159,-30.4475,18.1849
1.0597,-0.0868,0.2767,-1.1864,0.6623,0.5948,-38.9561,-1.7976,-99.8667,-38.4161,-30.4473,18.1851
1.0843,-0.1391,0.2803,-1.2093,0.6722,0.5698,-38.9561,-1.7983,-99.8665,-38.4163,-30.4472,18.1852
1.0977,-0.2172,0.2928,-1.1726,0.677,0.5747,-38.956,-1.7989,-99.8662,-38.4164,-30.4471,18.1853
1.0269,-0.2708,0.2982,-1.1873,0.6743,0.588,-38.956,-1.7994,-99.8659,-38.4166,-30.447,18.1854
0.9807,-0.3092,0.3825,-1.1987,0.6433,0.5635,-38.9559,-1.8,-99.8657,-38.4167,-30.4469,18.1855
0.964,-0.4281,0.4441,-1.177,0.6442,0.551,-38.9559,-1.8005,-99.8655,-38.4168,-30.4468,18.1856
1.0091,-0.3992,0.4549,-1.1426,0.6521,0.5983,-38.9558,-1.8009,-99.8653,-38.4169,-30.4467,18.1857
0.9855,-0.4415,0.4893,-1.173,0.6474,0.5847,-38.9558,-1.8014,-99.8651,-38.417,-30.4467,18.1858
0.931,-0.5317,0.479,-1.2411,0.6384,0.5672,-38.9558,-1.8018,-99.8648,-38.4171,-30.4466,18.1858
0.9247,-0.4938,0.5807,-1.2497,0.6612,0.5725,-38.9558,-1.8022,-99.8646,-38.4172,-30.4466,18.1859
0.8235,-0.5978,0.5366,-1.1858,0.6389,0.5851,-38.9558,-1.8026,-99.8644,-38.4173,-30.4465,18.186
0.7661,-0.5814,0.6746,-1.1799,0.63,0.5944,-38.9557,-1.803,-99.8642,-38.4174,-30.4465,18.186
0.7187,-0.6555,0.686,-1.2646,0.6664,0.581,-38.9557,-1.8033,-99.864,-38.4175,-30.4464,18.1861
0.703,-0.7651,0.7184,-1.2429,0.6455,0.5964,-38.9557,-1.8037,-99.8638,-38.4176,-30.4464,18.1862
0.5667,-0.6929,0.7579,-1.1838,0.6772,0.5821,-38.9557,-1.804,-99.8636,-38.4177,-30.4463,18.1863
0.5738,-0.8389,0.77,-1.2111,0.6605,0.6298,-38.9557,-1.8044,-99.8633,-38.4178,-30.4462,18.1864
0.5028,-0.9539,0.8772,-1.2462,0.6636,0.639,-38.9557,-1.8047,-99.8631,-38.4179,-30.4462,18.1865
0.4874,-0.8115,0.8882,-1.2478,0.6451,0.627,-38.9557,-1.8051,-99.8628,-38.418,-30.4461,18.1867
0.4162,-0.9722,0.9991,-1.2728,0.6513,0.6326,-38.9557,-1.8054,-99.8625,-38.4182,-30.4461,18.1868
0.3777,-1.096,0.9975,-1.2865,0.6652,0.6423,-38.9557,-1.8058,-99.8622,-38.4183,-30.446,18.187
0.3938,-1.0033,1.088,-1.222,0.6837,0.6501,-38.9557,-1.8061,-99.8618,-38.4185,-30.4459,18.1872
0.4119,-1.142,1.1528,-1.2784,0.6688,0.6731,-38.9557,-1.8065,-99.8615,-38.4187,-30.4458,18.1874
0.2901,-1.203,1.2336,-1.2982,0.6512,0.6584,-38.9557,-1.8069,-99.8611,-38.4189,-30.4457,18.1877
0.3862,-1.2514,1.2605,-1.2554,0.6628,0.6524,-38.9557,-1.8073,-99.8606,-38.4191,-30.4456,18.1879
0.3255,-1.3327,1.3649,-1.2769,0.6898,0.6401,-38.9557,-1.8077,-99.8601,-38.4194,-30.4455,18.1882
0.2688,-1.381,1.3462,-1.3151,0.6935,0.6344,-38.9557,-1.8082,-99.8596,-38.4196,-30.4454,18.1886
0.3818,-1.4179,1.4343,-1.3775,0.71,0.6788,-38.9557,-1.8087,-99.859,-38.42,-30.4452,18.189
0.3346,-1.4657,1.5014,-1.3063,0.6856,0.6642,-38.9557,-1.8092,-99.8584,-38.4203,-30.4451,18.1894
0.3371,-1.4597,1.613,-1.2875,0.6753,0.6717,-38.9557,-1.8097,-99.8577,-38.4207,-30.4449,18.1899
0.4,-1.5966,1.647,-1.3546,0.7066,0.6682,-38.9557,-1.8103,-99.857,-38.4211,-30.4447,18.1904
0.3601,-1.6591,1.7422,-1.3782,0.7165,0.674,-38.9557,-1.8109,-99.8562,-38.4215,-30.4445,18.1909
0.26,-1.6716,1.8592,-1.4108,0.7278,0.6928,-38.9557,-1.8116,-99.8553,-38.422,-30.4442,18.1916
0.4471,-1.7708,1.898,-1.3674,0.709,0.7126,-38.9557,-1.8123,-99.8544,-38.4226,-30.444,18.1922
0.2981,-1.8191,1.9044,-1.3454,0.6791,0.6997,-38.9557,-1.813,-99.8534,-38.4232,-30.4437,18.193
0.5065,-1.9265,2.0171,-1.3847,0.6868,0.7048,-38.9557,-1.8138,-99.8523,-38.4238,-30.4434,18.1937
0.4406,-1.9442,2.0265,-1.4446,0.7065,0.7133,-38.9557,-1.8147,-99.8511,-38.4245,-30.443,18.1946
0.3794,-1.9784,2.2082,-1.454,0.6969,0.7153,-38.9557,-1.8156,-99.8499,-38.4252,-30.4427,18.1955
0.4144,-2.0195,2.2417,-1.4713,0.683,0.7387,-38.9557,-1.8166,-99.8485,-38.426,-30.4423,18.1965
0.503,-2.0604,2.3248,-1.4862,0.7342,0.7457,-38.9557,-1.8176,-99.8471,-38.4269,-30.4418,18.1976
0.5158,-2.2208,2.3953,-1.4497,0.7056,0.7184,-38.9557,-1.8187,-99.8456,-38.4278,-30.4414,18.1987
0.5633,-2.2541,2.5257,-1.4061,0.6989,0.6969,-38.9556,-1.8198,-99.8439,-38.4288,-30.4409,18.2
0.6092,-2.2817,2.5166,-1.4595,0.6931,0.705,-38.9556,-1.8211,-99.8422,-38.4299,-30.4403,18.2013
0.6517,-2.3393,2.5452,-1.4459,0.6953,0.7267,-38.9556,-1.8224,-99.8403,-38.431,-30.4398,18.2027
0.692,-2.4694,2.7423,-1.4992,0.6995,0.7368,-38.9556,-1.8238,-99.8384,-38.4322,-30.4392,18.2041
0.7765,-2.4948,2.8168,-1.4557,0.699,0.7278,-38.9556,-1.8252,-99.8363,-38.4334,-30.4385,18.2057
0.8162,-2.6469,2.821,-1.5228,0.7116,0.7449,-38.9556,-1.8268,-99.8341,-38.4348,-30.4378,18.2074
0.7685,-2.6197,2.9548,-1.4974,0.7276,0.7492,-38.9556,-1.8284,-99.8318,-38.4362,-30.4371,18.2092
0.823,-2.6495,3.0555,-1.5271,0.7103,0.7745,-38.9556,-1.8301,-99.8293,-38.4377,-30.4363,18.211
0.8669,-2.7223,3.1353,-1.508,0.7217,0.7665,-38.9556,-1.8319,-99.8267,-38.4393,-30.4355,18.213
0.855,-2.798,3.1931,-1.5497,0.7375,0.7711,-38.9556,-1.8338,-99.8239,-38.441,-30.4346,18.2151
0.9014,-2.841,3.2778,-1.5608,0.736,0.7732,-38.9556,-1.8358,-99.8211,-38.4428,-30.4337,18.2173
0.8574,-2.9186,3.3155,-1.4955,0.7259,0.7851,-38.9555,-1.8379,-99.818,-38.4447,-30.4327,18.2197
0.9562,-2.9634,3.4437,-1.5009,0.7076,0.8059,-38.9555,-1.8401,-99.8148,-38.4466,-30.4317,18.2221
1.0086,-3.1406,3.5646,-1.5292,0.7447,0.7719,-38.9555,-1.8425,-99.8115,-38.4487,-30.4306,18.2247
0.9553,-3.1575,3.555,-1.6282,0.745,0.7908,-38.9555,-1.8449,-99.808,-38.4509,-30.4294,18.2274
0.9064,-3.132,3.7784,-1.5647,0.7191,0.7873,-38.9555,-1.8474,-99.8043,-38.4532,-30.4282,18.2302
0.991,-3.2074,3.7729,-1.5877,0.7092,0.8118,-38.9555,-1.8501,-99.8005,-38.4555,-30.427,18.2332
1.0049,-3.2128,3.7828,-1.6654,0.7514,0.7905,-38.9554,-1.8529,-99.7964,-38.458,-30.4257,18.2363
0.8943,-3.3849,3.9946,-1.6223,0.7338,0.8378,-38.9554,-1.8557,-99.7923,-38.4606,-30.4243,18.2395
1.0928,-3.4813,4.0851,-1.6189,0.746,0.8478,-38.9554,-1.8588,-99.7879,-38.4634,-30.4228,18.2429
0.9536,-3.5131,4.1473,-1.6532,0.7289,0.8145,-38.9554,-1.8619,-99.7833,-38.4662,-30.4213,18.2465
1.0574,-3.4954,4.2679,-1.6209,0.7449,0.8134,-38.9554,-1.8652,-99.7785,-38.4692,-30.4198,18.2502
1.0073,-3.7107,4.3047,-1.6682,0.7592,0.8316,-38.9553,-1.8686,-99.7736,-38.4723,-30.4181,18.254
1.0459,-3.626,4.3425,-1.6477,0.7578,0.8461,-38.9553,-1.8722,-99.7684,-38.4755,-30.4164,18.2581
1.0651,-3.7707,4.4367,-1.7248,0.7192,0.8271,-38.9553,-1.8759,-99.763,-38.4788,-30.4146,18.2622
1.0106,-3.8233,4.5434,-1.6753,0.7359,0.8411,-38.9552,-1.8797,-99.7574,-38.4823,-30.4128,18.2666
1.1037,-3.8302,4.6678,-1.6762,0.7674,0.849,-38.9552,-1.8837,-99.7516,-38.4859,-30.4108,18.2711
1.0627,-4.0212,4.6778,-1.7159,0.7468,0.864,-38.9552,-1.8878,-99.7456,-38.4897,-30.4088,18.2758
1.0326,-3.9462,4.8233,-1.69,0.7466,0.8663,-38.9552,-1.8921,-99.7394,-38.4935,-30.4067,18.2807
1.0695,-4.0777,4.9196,-1.6634,0.7515,0.8437,-38.9551,-1.8966,-99.7329,-38.4976,-30.4046,18.2857
1.0904,-4.187,4.8767,-1.7155,0.7547,0.8723,-38.9551,-1.9012,-99.7262,-38.5018,-30.4023,18.291
1.1026,-4.2987,5.0831,-1.7316,0.7415,0.889,-38.9551,-1.9059,-99.7192,-38.5061,-30.4,18.2964
1.0254,-4.2468,5.0876,-1.7338,0.7541,0.8663,-38.955,-1.9109,-99.7121,-38.5106,-30.3976,18.3021
1.1124,-4.2978,5.3052,-1.8197,0.7402,0.9033,-38.955,-1.916,-99.7046,-38.5152,-30.3951,18.3079
1.0525,-4.3724,5.3182,-1.7926,0.7506,0.9134,-38.955,-1.9212,-99.6969,-38.52,-30.3925,18.3139
1.0465,-4.5219,5.4803,-1.8352,0.7502,0.9055,-38.9549,-1.9267,-99.689,-38.525,-30.3899,18.3201
1.0599,-4.6427,5.4846,-1.8269,0.7367,0.9053,-38.9549,-1.9323,-99.6808,-38.5301,-30.3871,18.3266
1.0069,-4.5662,5.5827,-1.8138,0.7669,0.919,-38.9549,-1.9381,-99.6723,-38.5354,-30.3843,18.3332
1.1307,-4.6774,5.6029,-1.8826,0.7648,0.9321,-38.9548,-1.9441,-99.6636,-38.5408,-30.3813,18.3401
1.1015,-4.7226,5.8204,-1.8434,0.7694,0.9256,-38.9548,-1.9503,-99.6545,-38.5465,-30.3783,18.3472
1.2358,-4.8023,5.8241,-1.8465,0.7696,0.9516,-38.9548,-1.9567,-99.6453,-38.5523,-30.3752,18.3545
1.1103,-4.8908,5.9777,-1.8279,0.769,0.9614,-38.9547,-1.9632,-99.6357,-38.5582,-30.3719,18.362
1.1209,-4.8583,6.0576,-1.8614,0.7807,0.9697,-38.9547,-1.97,-99.6258,-38.5644,-30.3686,18.3698
1.0903,-5.0118,6.056,-1.915,0.765,0.9526,-38.9546,-1.9769,-99.6157,-38.5707,-30.3652,18.3778
1.1256,-5.0766,6.1863,-1.9194,0.77,0.9627,-38.9546,-1.9841,-99.6052,-38.5773,-30.3616,18.386
1.1799,-5.1352,6.304,-1.9216,0.756,0.9663,-38.9546,-1.9914,-99.5945,-38.584,-30.358,18.3945
1.0365,-5.2177,6.2897,-1.9509,0.7738,0.962,-38.9545,-1.999,-99.5834,-38.5909,-30.3543,18.4032
1.1441,-5.2393,6.4801,-1.9006,0.7968,0.9939,-38.9545,-2.0068,-99.572,-38.598,-30.3504,18.4122
1.1368,-5.3165,6.4682,-1.9195,0.7927,0.9808,-38.9544,-2.0147,-99.5604,-38.6053,-30.3465,18.4214
1.1769,-5.3193,6.5271,-1.9642,0.7768,0.9919,-38.9544,-2.0229,-99.5484,-38.6128,-30.3424,18.4308
1.1435,-5.401,6.612,-1.9654,0.7804,1.0081,-38.9544,-2.0314,-99.5361,-38.6205,-30.3382,18.4406
1.1654,-5.4674,6.6951,-1.9373,0.8048,1.0085,-38.9543,-2.04,-99.5234,-38.6284,-30.3339,18.4505
1.2036,-5.4257,6.7466,-1.9377,0.8075,0.9946,-38.9543,-2.0488,-99.5105,-38.6365,-30.3295,18.4608
1.213,-5.5894,6.8855,-2.0001,0.786,1.0026,-38.9542,-2.0579,-99.4972,-38.6448,-30.325,18.4713
1.1396,-5.6145,6.7954,-2.0183,0.78,0.9964,-38.9542,-2.0672,-99.4836,-38.6534,-30.3204,18.482
1.1578,-5.6118,6.9886,-1.9737,0.7761,1.0044,-38.9541,-2.0767,-99.4696,-38.6621,-30.3157,18.4931
1.2034,-5.6523,7.0337,-1.9814,0.7928,1.0231,-38.9541,-2.0865,-99.4553,-38.6711,-30.3108,18.5044
1.2149,-5.7352,7.0654,-2.0034,0.7723,1.033,-38.954,-2.0965,-99.4407,-38.6802,-30.3058,18.516
1.161,-5.708,7.1072,-2.0487,0.7779,1.0261,-38.954,-2.1067,-99.4257,-38.6896,-30.3007,18.5278
1.1803,-5.811,7.2121,-2.0159,0.7884,1.0472,-38.9539,-2.1171,-99.4104,-38.6992,-30.2955,18.54
1.252,-5.7494,7.1822,-2.0523,0.8024,1.0313,-38.9539,-2.1278,-99.3948,-38.709,-30.2902,18.5524
1.174,-5.8939,7.3,-2.0923,0.8218,1.0597,-38.9538,-2.1387,-99.3788,-38.7191,-30.2847,18.5651
1.1393,-5.9449,7.3429,-2.0924,0.8143,1.0753,-38.9538,-2.1499,-99.3624,-38.7293,-30.2791,18.578
1.2153,-5.9186,7.349,-2.0723,0.8194,1.0664,-38.9537,-2.1613,-99.3457,-38.7398,-30.2734,18.5913
1.2002,-6.0396,7.4153,-2.0479,0.7786,1.0704,-38.9536,-2.1729,-99.3286,-38.7505,-30.2676,18.6048
1.0692,-6.0083,7.4985,-2.1115,0.8189,1.0825,-38.9536,-2.1848,-99.3112,-38.7614,-30.2616,18.6187
1.2449,-5.9895,7.538,-2.1156,0.8158,1.0835,-38.9535,-2.1969,-99.2934,-38.7726,-30.2555,18.6328
1.2025,-6.0485,7.5127,-2.1088,0.8076,1.1031,-38.9535,-2.2093,-99.2753,-38.784,-30.2493,18.6472
1.2002,-6.1667,7.5468,-2.1675,0.8236,1.0838,-38.9534,-2.2219,-99.2568,-38.7956,-30.243,18.6619
1.175,-6.1685,7.6157,-2.1249,0.8134,1.0889,-38.9533,-2.2347,-99.2379,-38.8074,-30.2365,18.6769
1.2209,-6.0782,7.5826,-2.1731,0.8103,1.0974,-38.9533,-2.2478,-99.2187,-38.8195,-30.2299,18.6922
1.1746,-6.2589,7.6266,-2.1933,0.793,1.1022,-38.9532,-2.2612,-99.1991,-38.8317,-30.2232,18.7077
1.2023,-6.2502,7.7087,-2.136,0.8163,1.0792,-38.9531,-2.2748,-99.1791,-38.8443,-30.2163,18.7236
1.2262,-6.291,7.6912,-2.1529,0.8155,1.0883,-38.9531,-2.2886,-99.1588,-38.857,-30.2094,18.7398
1.2623,-6.3115,7.7823,-2.1514,0.8381,1.1139,-38.953,-2.3027,-99.1381,-38.87,-30.2023,18.7562
